2025-04-15 21:08:33,158 - INFO - Starting Dueling DQN training for SplendorLightZeroEnv
2025-04-15 21:09:04,918 - INFO - Player 3, Action 6, Total tokens 12, Next player 3
2025-04-15 21:09:04,931 - INFO - Player 0, Action 29, Total tokens 10, Next player 0
2025-04-15 21:09:04,948 - INFO - Player 1, Action 35, Total tokens 8, Next player 1
2025-04-15 21:09:04,960 - INFO - Player 2, Action 1, Total tokens 9, Next player 2
2025-04-15 21:09:04,972 - INFO - Player 3, Action 76, Total tokens 9, Next player 3
2025-04-15 21:09:04,985 - INFO - Player 0, Action 6, Total tokens 12, Next player 0
2025-04-15 21:09:05,001 - INFO - Player 1, Action 14, Total tokens 10, Next player 1
2025-04-15 21:09:05,014 - INFO - Player 2, Action 56, Total tokens 6, Next player 2
2025-04-15 21:09:05,025 - INFO - Player 3, Action 0, Total tokens 10, Next player 3
2025-04-15 21:09:05,038 - INFO - Player 0, Action 76, Total tokens 9, Next player 0
2025-04-15 21:09:05,050 - INFO - Player 1, Action 6, Total tokens 12, Next player 1
2025-04-15 21:09:05,063 - INFO - Player 2, Action 46, Total tokens 7, Next player 2
2025-04-15 21:09:05,078 - INFO - Player 3, Action 0, Total tokens 11, Next player 3
2025-04-15 21:09:05,093 - INFO - Player 0, Action 0, Total tokens 10, Next player 0
2025-04-15 21:09:05,104 - INFO - Player 1, Action 76, Total tokens 9, Next player 1
2025-04-15 21:09:05,115 - INFO - Player 2, Action 6, Total tokens 9, Next player 2
2025-04-15 21:09:05,128 - INFO - Player 3, Action 58, Total tokens 10, Next player 3
2025-04-15 21:09:05,142 - INFO - Player 0, Action 11, Total tokens 12, Next player 0
2025-04-15 21:09:05,154 - INFO - Player 1, Action 4, Total tokens 10, Next player 1
2025-04-15 21:09:05,167 - INFO - Player 2, Action 34, Total tokens 6, Next player 2
2025-04-15 21:09:05,182 - INFO - Player 3, Action 2, Total tokens 11, Next player 3
2025-04-15 21:09:05,192 - INFO - Player 3, Action 58, Total tokens 11, Next player 3
2025-04-15 21:09:05,205 - INFO - Player 0, Action 58, Total tokens 10, Next player 0
2025-04-15 21:09:05,219 - INFO - Player 1, Action 1, Total tokens 11, Next player 1
2025-04-15 21:09:05,231 - INFO - Player 2, Action 1, Total tokens 7, Next player 2
2025-04-15 21:09:05,243 - INFO - Player 3, Action 76, Total tokens 8, Next player 3
2025-04-15 21:09:05,257 - INFO - Player 0, Action 6, Total tokens 12, Next player 0
2025-04-15 21:09:05,267 - INFO - Player 1, Action 76, Total tokens 8, Next player 1
2025-04-15 21:09:05,280 - INFO - Player 2, Action 6, Total tokens 9, Next player 2
2025-04-15 21:09:05,293 - INFO - Player 3, Action 2, Total tokens 9, Next player 3
2025-04-15 21:09:05,308 - INFO - Player 0, Action 76, Total tokens 9, Next player 0
2025-04-15 21:09:05,321 - INFO - Player 1, Action 6, Total tokens 10, Next player 1
2025-04-15 21:09:05,336 - INFO - Player 2, Action 2, Total tokens 10, Next player 2
2025-04-15 21:09:05,350 - INFO - Player 3, Action 4, Total tokens 10, Next player 3
2025-04-15 21:09:05,364 - INFO - Player 0, Action 4, Total tokens 10, Next player 0
2025-04-15 21:09:05,377 - INFO - Player 1, Action 4, Total tokens 11, Next player 1
2025-04-15 21:09:05,389 - INFO - Player 2, Action 37, Total tokens 9, Next player 2
2025-04-15 21:09:05,400 - INFO - Episode 7/1000, Reward: [-11.800000000000006, 45.800000000000026, -18.000000000000004, 9.39999999999999], Steps: 240, Epsilon: 0.010, Avg Loss: 3560400338002793417670656.0000
2025-04-15 21:09:05,407 - INFO - Player 1, Action 46, Total tokens 1, Next player 1
2025-04-15 21:09:05,418 - INFO - Target network updated at step 2100
2025-04-15 21:09:05,422 - INFO - Player 2, Action 46, Total tokens 1, Next player 2
2025-04-15 21:09:05,434 - INFO - Player 3, Action 46, Total tokens 1, Next player 3
2025-04-15 21:09:05,448 - INFO - Player 0, Action 46, Total tokens 1, Next player 0
2025-04-15 21:09:05,463 - INFO - Player 1, Action 46, Total tokens 2, Next player 1
2025-04-15 21:09:05,476 - INFO - Player 2, Action 46, Total tokens 1, Next player 2
2025-04-15 21:09:05,492 - INFO - Player 3, Action 46, Total tokens 1, Next player 3
2025-04-15 21:09:05,504 - INFO - Player 0, Action 46, Total tokens 1, Next player 0
2025-04-15 21:09:05,517 - INFO - Player 1, Action 46, Total tokens 2, Next player 1
2025-04-15 21:09:05,531 - INFO - Player 2, Action 46, Total tokens 1, Next player 2
2025-04-15 21:09:05,544 - INFO - Player 3, Action 46, Total tokens 1, Next player 3
2025-04-15 21:09:05,560 - INFO - Player 0, Action 46, Total tokens 1, Next player 0
2025-04-15 21:09:05,573 - INFO - Player 1, Action 11, Total tokens 4, Next player 1
2025-04-15 21:09:05,587 - INFO - Player 2, Action 11, Total tokens 3, Next player 2
2025-04-15 21:09:05,602 - INFO - Player 3, Action 11, Total tokens 3, Next player 3
2025-04-15 21:09:05,617 - INFO - Player 0, Action 11, Total tokens 3, Next player 0
2025-04-15 21:09:05,630 - INFO - Player 1, Action 11, Total tokens 6, Next player 1
2025-04-15 21:09:05,642 - INFO - Player 2, Action 11, Total tokens 5, Next player 2
2025-04-15 21:09:05,656 - INFO - Player 3, Action 11, Total tokens 5, Next player 3
2025-04-15 21:09:05,670 - INFO - Player 0, Action 0, Total tokens 4, Next player 0
2025-04-15 21:09:05,685 - INFO - Player 1, Action 32, Total tokens 1, Next player 1
2025-04-15 21:09:05,698 - INFO - Player 2, Action 11, Total tokens 7, Next player 2
2025-04-15 21:09:05,714 - INFO - Player 3, Action 32, Total tokens 1, Next player 3
2025-04-15 21:09:05,728 - INFO - Player 0, Action 11, Total tokens 6, Next player 0
2025-04-15 21:09:05,743 - INFO - Player 1, Action 11, Total tokens 3, Next player 1
2025-04-15 21:09:05,759 - INFO - Player 2, Action 20, Total tokens 10, Next player 2
2025-04-15 21:09:05,773 - INFO - Player 3, Action 0, Total tokens 2, Next player 3
2025-04-15 21:09:05,787 - INFO - Player 0, Action 0, Total tokens 7, Next player 0
2025-04-15 21:09:05,803 - INFO - Player 1, Action 0, Total tokens 4, Next player 1
2025-04-15 21:09:05,818 - INFO - Player 2, Action 32, Total tokens 5, Next player 2
2025-04-15 21:09:05,833 - INFO - Player 3, Action 1, Total tokens 3, Next player 3
2025-04-15 21:09:05,846 - INFO - Player 0, Action 1, Total tokens 8, Next player 0
2025-04-15 21:09:05,859 - INFO - Player 1, Action 0, Total tokens 5, Next player 1
2025-04-15 21:09:05,872 - INFO - Player 2, Action 0, Total tokens 6, Next player 2
2025-04-15 21:09:05,886 - INFO - Player 3, Action 0, Total tokens 4, Next player 3
2025-04-15 21:09:05,900 - INFO - Player 0, Action 0, Total tokens 9, Next player 0
2025-04-15 21:09:05,914 - INFO - Player 1, Action 27, Total tokens 7, Next player 1
2025-04-15 21:09:05,929 - INFO - Player 2, Action 27, Total tokens 8, Next player 2
2025-04-15 21:09:05,942 - INFO - Player 3, Action 27, Total tokens 6, Next player 3
2025-04-15 21:09:05,955 - INFO - Player 0, Action 27, Total tokens 11, Next player 0
2025-04-15 21:09:05,968 - INFO - Player 1, Action 33, Total tokens 4, Next player 1
2025-04-15 21:09:05,984 - INFO - Player 2, Action 20, Total tokens 11, Next player 2
2025-04-15 21:09:05,999 - INFO - Player 3, Action 32, Total tokens 3, Next player 3
2025-04-15 21:09:06,012 - INFO - Player 0, Action 76, Total tokens 8, Next player 0
2025-04-15 21:09:06,025 - INFO - Player 1, Action 20, Total tokens 7, Next player 1
2025-04-15 21:09:06,039 - INFO - Player 2, Action 76, Total tokens 8, Next player 2
2025-04-15 21:09:06,051 - INFO - Player 3, Action 32, Total tokens 1, Next player 3
2025-04-15 21:09:06,066 - INFO - Player 0, Action 32, Total tokens 4, Next player 0
2025-04-15 21:09:06,092 - INFO - Player 1, Action 1, Total tokens 8, Next player 1
2025-04-15 21:09:06,114 - INFO - Player 2, Action 1, Total tokens 9, Next player 2
2025-04-15 21:09:06,132 - INFO - Player 3, Action 0, Total tokens 2, Next player 3
2025-04-15 21:09:06,146 - INFO - Player 0, Action 32, Total tokens 1, Next player 0
2025-04-15 21:09:06,161 - INFO - Player 1, Action 1, Total tokens 9, Next player 1
2025-04-15 21:09:06,173 - INFO - Player 2, Action 0, Total tokens 10, Next player 2
2025-04-15 21:09:06,186 - INFO - Player 3, Action 0, Total tokens 3, Next player 3
2025-04-15 21:09:06,198 - INFO - Player 0, Action 0, Total tokens 2, Next player 0
2025-04-15 21:09:06,213 - INFO - Player 1, Action 0, Total tokens 10, Next player 1
2025-04-15 21:09:06,225 - INFO - Player 2, Action 0, Total tokens 11, Next player 2
2025-04-15 21:09:06,239 - INFO - Player 3, Action 0, Total tokens 4, Next player 3
2025-04-15 21:09:06,253 - INFO - Player 0, Action 2, Total tokens 3, Next player 0
2025-04-15 21:09:06,267 - INFO - Player 1, Action 2, Total tokens 11, Next player 1
2025-04-15 21:09:06,281 - INFO - Player 2, Action 76, Total tokens 8, Next player 2
2025-04-15 21:09:06,293 - INFO - Player 3, Action 0, Total tokens 5, Next player 3
2025-04-15 21:09:06,308 - INFO - Player 0, Action 2, Total tokens 4, Next player 0
2025-04-15 21:09:06,319 - INFO - Player 1, Action 76, Total tokens 8, Next player 1
2025-04-15 21:09:06,332 - INFO - Player 2, Action 0, Total tokens 9, Next player 2
2025-04-15 21:09:06,345 - INFO - Player 3, Action 2, Total tokens 6, Next player 3
2025-04-15 21:09:06,357 - INFO - Player 0, Action 2, Total tokens 5, Next player 0
2025-04-15 21:09:06,370 - INFO - Player 1, Action 2, Total tokens 9, Next player 1
2025-04-15 21:09:06,383 - INFO - Player 2, Action 2, Total tokens 10, Next player 2
2025-04-15 21:09:06,400 - INFO - Player 3, Action 14, Total tokens 8, Next player 3
2025-04-15 21:09:06,413 - INFO - Player 0, Action 14, Total tokens 7, Next player 0
2025-04-15 21:09:06,429 - INFO - Player 1, Action 14, Total tokens 11, Next player 1
2025-04-15 21:09:06,443 - INFO - Player 2, Action 3, Total tokens 11, Next player 2
2025-04-15 21:09:06,455 - INFO - Player 3, Action 3, Total tokens 9, Next player 3
2025-04-15 21:09:06,470 - INFO - Player 0, Action 3, Total tokens 8, Next player 0
2025-04-15 21:09:06,482 - INFO - Player 1, Action 66, Total tokens 9, Next player 1
2025-04-15 21:09:06,494 - INFO - Player 2, Action 66, Total tokens 9, Next player 2
2025-04-15 21:09:06,511 - INFO - Player 3, Action 1, Total tokens 10, Next player 3
2025-04-15 21:09:06,524 - INFO - Player 0, Action 1, Total tokens 9, Next player 0
2025-04-15 21:09:06,537 - INFO - Player 1, Action 2, Total tokens 10, Next player 1
2025-04-15 21:09:06,551 - INFO - Player 2, Action 2, Total tokens 10, Next player 2
2025-04-15 21:09:06,563 - INFO - Player 3, Action 3, Total tokens 11, Next player 3
2025-04-15 21:09:06,576 - INFO - Player 0, Action 33, Total tokens 8, Next player 0
2025-04-15 21:09:06,592 - INFO - Player 1, Action 4, Total tokens 11, Next player 1
2025-04-15 21:09:06,605 - INFO - Player 2, Action 31, Total tokens 7, Next player 2
2025-04-15 21:09:06,616 - INFO - Player 3, Action 66, Total tokens 9, Next player 3
2025-04-15 21:09:06,628 - INFO - Player 0, Action 1, Total tokens 9, Next player 0
2025-04-15 21:09:06,642 - INFO - Player 1, Action 66, Total tokens 9, Next player 1
2025-04-15 21:09:06,655 - INFO - Player 2, Action 1, Total tokens 8, Next player 2
2025-04-15 21:09:06,670 - INFO - Player 3, Action 32, Total tokens 5, Next player 3
2025-04-15 21:09:06,683 - INFO - Player 0, Action 32, Total tokens 6, Next player 0
2025-04-15 21:09:06,696 - INFO - Player 1, Action 1, Total tokens 10, Next player 1
2025-04-15 21:09:06,712 - INFO - Player 2, Action 32, Total tokens 5, Next player 2
2025-04-15 21:09:06,727 - INFO - Player 3, Action 0, Total tokens 6, Next player 3
2025-04-15 21:09:06,742 - INFO - Player 0, Action 0, Total tokens 7, Next player 0
2025-04-15 21:09:06,758 - INFO - Player 1, Action 0, Total tokens 11, Next player 1
2025-04-15 21:09:06,772 - INFO - Player 2, Action 0, Total tokens 6, Next player 2
2025-04-15 21:09:06,786 - INFO - Player 3, Action 0, Total tokens 7, Next player 3
2025-04-15 21:09:06,799 - INFO - Player 0, Action 0, Total tokens 8, Next player 0
2025-04-15 21:09:06,811 - INFO - Player 1, Action 76, Total tokens 8, Next player 1
2025-04-15 21:09:06,821 - INFO - Target network updated at step 2200
2025-04-15 21:09:06,825 - INFO - Player 2, Action 0, Total tokens 7, Next player 2
2025-04-15 21:09:06,842 - INFO - Player 3, Action 2, Total tokens 8, Next player 3
2025-04-15 21:09:06,855 - INFO - Player 0, Action 32, Total tokens 4, Next player 0
2025-04-15 21:09:06,867 - INFO - Player 1, Action 32, Total tokens 4, Next player 1
2025-04-15 21:09:06,879 - INFO - Player 2, Action 11, Total tokens 9, Next player 2
2025-04-15 21:09:06,893 - INFO - Player 3, Action 2, Total tokens 9, Next player 3
2025-04-15 21:09:06,907 - INFO - Player 0, Action 2, Total tokens 5, Next player 0
2025-04-15 21:09:06,923 - INFO - Player 1, Action 2, Total tokens 5, Next player 1
2025-04-15 21:09:06,936 - INFO - Player 2, Action 2, Total tokens 10, Next player 2
2025-04-15 21:09:06,950 - INFO - Player 3, Action 2, Total tokens 10, Next player 3
2025-04-15 21:09:06,962 - INFO - Player 0, Action 29, Total tokens 7, Next player 0
2025-04-15 21:09:06,975 - INFO - Player 1, Action 29, Total tokens 7, Next player 1
2025-04-15 21:09:06,989 - INFO - Player 2, Action 0, Total tokens 11, Next player 2
2025-04-15 21:09:07,003 - INFO - Player 3, Action 0, Total tokens 11, Next player 3
2025-04-15 21:09:07,015 - INFO - Player 0, Action 0, Total tokens 8, Next player 0
2025-04-15 21:09:07,030 - INFO - Player 1, Action 0, Total tokens 8, Next player 1
2025-04-15 21:09:07,044 - INFO - Player 2, Action 76, Total tokens 8, Next player 2
2025-04-15 21:09:07,057 - INFO - Player 3, Action 76, Total tokens 8, Next player 3
2025-04-15 21:09:07,071 - INFO - Player 0, Action 32, Total tokens 6, Next player 0
2025-04-15 21:09:07,085 - INFO - Player 1, Action 2, Total tokens 9, Next player 1
2025-04-15 21:09:07,101 - INFO - Player 2, Action 32, Total tokens 6, Next player 2
2025-04-15 21:09:07,116 - INFO - Player 3, Action 2, Total tokens 9, Next player 3
2025-04-15 21:09:07,129 - INFO - Player 0, Action 29, Total tokens 8, Next player 0
2025-04-15 21:09:07,141 - INFO - Player 1, Action 0, Total tokens 10, Next player 1
2025-04-15 21:09:07,153 - INFO - Player 2, Action 0, Total tokens 7, Next player 2
2025-04-15 21:09:07,165 - INFO - Player 3, Action 14, Total tokens 11, Next player 3
2025-04-15 21:09:07,177 - INFO - Player 0, Action 0, Total tokens 9, Next player 0
2025-04-15 21:09:07,190 - INFO - Player 1, Action 32, Total tokens 5, Next player 1
2025-04-15 21:09:07,204 - INFO - Player 2, Action 1, Total tokens 8, Next player 2
2025-04-15 21:09:07,219 - INFO - Player 3, Action 76, Total tokens 8, Next player 3
2025-04-15 21:09:07,235 - INFO - Player 0, Action 6, Total tokens 11, Next player 0
2025-04-15 21:09:07,251 - INFO - Player 1, Action 32, Total tokens 4, Next player 1
2025-04-15 21:09:07,264 - INFO - Player 2, Action 32, Total tokens 6, Next player 2
2025-04-15 21:09:07,276 - INFO - Player 3, Action 32, Total tokens 7, Next player 3
2025-04-15 21:09:07,288 - INFO - Player 0, Action 76, Total tokens 8, Next player 0
2025-04-15 21:09:07,303 - INFO - Player 1, Action 6, Total tokens 6, Next player 1
2025-04-15 21:09:07,316 - INFO - Player 2, Action 6, Total tokens 8, Next player 2
2025-04-15 21:09:07,331 - INFO - Player 3, Action 6, Total tokens 9, Next player 3
2025-04-15 21:09:07,346 - INFO - Player 0, Action 0, Total tokens 9, Next player 0
2025-04-15 21:09:07,359 - INFO - Player 1, Action 0, Total tokens 7, Next player 1
2025-04-15 21:09:07,371 - INFO - Player 2, Action 0, Total tokens 9, Next player 2
2025-04-15 21:09:07,389 - INFO - Player 3, Action 0, Total tokens 10, Next player 3
2025-04-15 21:09:07,403 - INFO - Player 0, Action 32, Total tokens 7, Next player 0
2025-04-15 21:09:07,416 - INFO - Player 1, Action 0, Total tokens 8, Next player 1
2025-04-15 21:09:07,428 - INFO - Player 2, Action 32, Total tokens 7, Next player 2
2025-04-15 21:09:07,446 - INFO - Player 3, Action 11, Total tokens 12, Next player 3
2025-04-15 21:09:07,458 - INFO - Player 0, Action 11, Total tokens 9, Next player 0
2025-04-15 21:09:07,470 - INFO - Player 1, Action 0, Total tokens 9, Next player 1
2025-04-15 21:09:07,548 - INFO - Player 2, Action 32, Total tokens 5, Next player 2
2025-04-15 21:09:07,560 - INFO - Player 3, Action 76, Total tokens 9, Next player 3
2025-04-15 21:09:07,575 - INFO - Player 0, Action 11, Total tokens 11, Next player 0
2025-04-15 21:09:07,593 - INFO - Player 1, Action 11, Total tokens 11, Next player 1
2025-04-15 21:09:07,606 - INFO - Player 2, Action 32, Total tokens 5, Next player 2
2025-04-15 21:09:07,621 - INFO - Player 3, Action 6, Total tokens 11, Next player 3
2025-04-15 21:09:07,635 - INFO - Player 0, Action 66, Total tokens 9, Next player 0
2025-04-15 21:09:07,647 - INFO - Player 1, Action 66, Total tokens 9, Next player 1
2025-04-15 21:09:07,660 - INFO - Player 2, Action 11, Total tokens 7, Next player 2
2025-04-15 21:09:07,674 - INFO - Player 3, Action 66, Total tokens 9, Next player 3
2025-04-15 21:09:07,689 - INFO - Player 0, Action 1, Total tokens 10, Next player 0
2025-04-15 21:09:07,702 - INFO - Player 1, Action 1, Total tokens 10, Next player 1
2025-04-15 21:09:07,715 - INFO - Player 2, Action 0, Total tokens 8, Next player 2
2025-04-15 21:09:07,730 - INFO - Player 3, Action 2, Total tokens 10, Next player 3
2025-04-15 21:09:07,742 - INFO - Player 0, Action 34, Total tokens 7, Next player 0
2025-04-15 21:09:07,753 - INFO - Player 1, Action 2, Total tokens 11, Next player 1
2025-04-15 21:09:07,768 - INFO - Player 2, Action 2, Total tokens 9, Next player 2
2025-04-15 21:09:07,782 - INFO - Player 3, Action 29, Total tokens 12, Next player 3
2025-04-15 21:09:07,794 - INFO - Player 0, Action 4, Total tokens 8, Next player 0
2025-04-15 21:09:07,809 - INFO - Player 1, Action 66, Total tokens 9, Next player 1
2025-04-15 21:09:07,823 - INFO - Player 2, Action 1, Total tokens 10, Next player 2
2025-04-15 21:09:07,838 - INFO - Player 3, Action 66, Total tokens 10, Next player 3
2025-04-15 21:09:07,854 - INFO - Player 0, Action 1, Total tokens 9, Next player 0
2025-04-15 21:09:07,871 - INFO - Player 1, Action 2, Total tokens 10, Next player 1
2025-04-15 21:09:07,886 - INFO - Player 2, Action 2, Total tokens 11, Next player 2
2025-04-15 21:09:07,898 - INFO - Player 3, Action 30, Total tokens 7, Next player 3
2025-04-15 21:09:07,913 - INFO - Player 0, Action 34, Total tokens 6, Next player 0
2025-04-15 21:09:07,926 - INFO - Player 1, Action 14, Total tokens 12, Next player 1
2025-04-15 21:09:07,939 - INFO - Player 2, Action 66, Total tokens 9, Next player 2
2025-04-15 21:09:07,953 - INFO - Player 3, Action 11, Total tokens 9, Next player 3
2025-04-15 21:09:07,970 - INFO - Player 0, Action 14, Total tokens 8, Next player 0
2025-04-15 21:09:07,985 - INFO - Player 1, Action 76, Total tokens 9, Next player 1
2025-04-15 21:09:07,998 - INFO - Player 2, Action 0, Total tokens 10, Next player 2
2025-04-15 21:09:08,014 - INFO - Player 3, Action 2, Total tokens 10, Next player 3
2025-04-15 21:09:08,031 - INFO - Player 0, Action 2, Total tokens 9, Next player 0
2025-04-15 21:09:08,044 - INFO - Player 1, Action 14, Total tokens 11, Next player 1
2025-04-15 21:09:08,058 - INFO - Player 2, Action 38, Total tokens 3, Next player 2
2025-04-15 21:09:08,072 - INFO - Player 3, Action 1, Total tokens 11, Next player 3
2025-04-15 21:09:08,086 - INFO - Player 0, Action 6, Total tokens 11, Next player 0
2025-04-15 21:09:08,100 - INFO - Player 1, Action 76, Total tokens 8, Next player 1
2025-04-15 21:09:08,115 - INFO - Player 2, Action 34, Total tokens 1, Next player 2
2025-04-15 21:09:08,128 - INFO - Player 3, Action 76, Total tokens 8, Next player 3
2025-04-15 21:09:08,142 - INFO - Player 0, Action 76, Total tokens 8, Next player 0
2025-04-15 21:09:08,156 - INFO - Player 1, Action 34, Total tokens 4, Next player 1
2025-04-15 21:09:08,171 - INFO - Player 2, Action 6, Total tokens 3, Next player 2
2025-04-15 21:09:08,184 - INFO - Player 3, Action 6, Total tokens 10, Next player 3
2025-04-15 21:09:08,196 - INFO - Player 0, Action 6, Total tokens 10, Next player 0
2025-04-15 21:09:08,209 - INFO - Player 1, Action 6, Total tokens 6, Next player 1
2025-04-15 21:09:08,224 - INFO - Player 2, Action 0, Total tokens 4, Next player 2
2025-04-15 21:09:08,236 - INFO - Player 3, Action 20, Total tokens 13, Next player 3
2025-04-15 21:09:08,249 - INFO - Player 0, Action 14, Total tokens 12, Next player 0
2025-04-15 21:09:08,263 - INFO - Player 1, Action 14, Total tokens 8, Next player 1
2025-04-15 21:09:08,272 - INFO - Target network updated at step 2300
2025-04-15 21:09:08,275 - INFO - Player 2, Action 28, Total tokens 6, Next player 2
2025-04-15 21:09:08,289 - INFO - Player 3, Action 76, Total tokens 10, Next player 3
2025-04-15 21:09:08,302 - INFO - Player 0, Action 76, Total tokens 9, Next player 0
2025-04-15 21:09:08,316 - INFO - Player 1, Action 6, Total tokens 10, Next player 1
2025-04-15 21:09:08,328 - INFO - Player 2, Action 20, Total tokens 9, Next player 2
2025-04-15 21:09:08,342 - INFO - Player 3, Action 2, Total tokens 11, Next player 3
2025-04-15 21:09:08,354 - INFO - Player 0, Action 4, Total tokens 10, Next player 0
2025-04-15 21:09:08,369 - INFO - Player 1, Action 87, Total tokens 10, Next player 1
2025-04-15 21:09:08,385 - INFO - Player 2, Action 56, Total tokens 7, Next player 2
2025-04-15 21:09:08,397 - INFO - Player 3, Action 76, Total tokens 8, Next player 3
2025-04-15 21:09:08,409 - INFO - Player 0, Action 6, Total tokens 12, Next player 0
2025-04-15 21:09:08,420 - INFO - Player 1, Action 29, Total tokens 12, Next player 1
2025-04-15 21:09:08,435 - INFO - Player 2, Action 50, Total tokens 8, Next player 2
2025-04-15 21:09:08,453 - INFO - Player 3, Action 34, Total tokens 5, Next player 3
2025-04-15 21:09:08,465 - INFO - Player 0, Action 76, Total tokens 9, Next player 0
2025-04-15 21:09:08,478 - INFO - Player 1, Action 76, Total tokens 9, Next player 1
2025-04-15 21:09:08,491 - INFO - Player 2, Action 38, Total tokens 3, Next player 2
2025-04-15 21:09:08,505 - INFO - Player 3, Action 11, Total tokens 7, Next player 3
2025-04-15 21:09:08,521 - INFO - Player 0, Action 11, Total tokens 11, Next player 0
2025-04-15 21:09:08,534 - INFO - Player 1, Action 6, Total tokens 11, Next player 1
2025-04-15 21:09:08,549 - INFO - Player 2, Action 6, Total tokens 5, Next player 2
2025-04-15 21:09:08,564 - INFO - Player 3, Action 6, Total tokens 9, Next player 3
2025-04-15 21:09:08,577 - INFO - Player 0, Action 80, Total tokens 8, Next player 0
2025-04-15 21:09:08,591 - INFO - Player 1, Action 76, Total tokens 8, Next player 1
2025-04-15 21:09:08,608 - INFO - Player 2, Action 11, Total tokens 7, Next player 2
2025-04-15 21:09:08,622 - INFO - Player 3, Action 20, Total tokens 12, Next player 3
2025-04-15 21:09:08,637 - INFO - Player 0, Action 13, Total tokens 10, Next player 0
2025-04-15 21:09:08,652 - INFO - Player 1, Action 6, Total tokens 10, Next player 1
2025-04-15 21:09:08,664 - INFO - Player 2, Action 0, Total tokens 8, Next player 2
2025-04-15 21:09:08,678 - INFO - Player 3, Action 76, Total tokens 9, Next player 3
2025-04-15 21:09:08,690 - INFO - Player 0, Action 2, Total tokens 11, Next player 0
2025-04-15 21:09:08,703 - INFO - Player 1, Action 4, Total tokens 11, Next player 1
2025-04-15 21:09:08,718 - INFO - Player 2, Action 0, Total tokens 9, Next player 2
2025-04-15 21:09:08,733 - INFO - Player 3, Action 0, Total tokens 10, Next player 3
2025-04-15 21:09:08,746 - INFO - Player 0, Action 80, Total tokens 8, Next player 0
2025-04-15 21:09:08,759 - INFO - Player 1, Action 75, Total tokens 8, Next player 1
2025-04-15 21:09:08,772 - INFO - Player 2, Action 11, Total tokens 11, Next player 2
2025-04-15 21:09:08,785 - INFO - Player 3, Action 2, Total tokens 11, Next player 3
2025-04-15 21:09:08,797 - INFO - Player 0, Action 0, Total tokens 9, Next player 0
2025-04-15 21:09:08,809 - INFO - Player 1, Action 28, Total tokens 10, Next player 1
2025-04-15 21:09:08,822 - INFO - Player 2, Action 75, Total tokens 8, Next player 2
2025-04-15 21:09:08,838 - INFO - Player 3, Action 75, Total tokens 8, Next player 3
2025-04-15 21:09:08,850 - INFO - Player 0, Action 2, Total tokens 10, Next player 0
2025-04-15 21:09:08,863 - INFO - Player 1, Action 2, Total tokens 11, Next player 1
2025-04-15 21:09:08,875 - INFO - Player 2, Action 0, Total tokens 9, Next player 2
2025-04-15 21:09:08,889 - INFO - Player 3, Action 0, Total tokens 9, Next player 3
2025-04-15 21:09:08,906 - INFO - Player 0, Action 34, Total tokens 5, Next player 0
2025-04-15 21:09:08,920 - INFO - Player 1, Action 77, Total tokens 8, Next player 1
2025-04-15 21:09:08,934 - INFO - Player 2, Action 20, Total tokens 12, Next player 2
2025-04-15 21:09:08,950 - INFO - Player 3, Action 2, Total tokens 10, Next player 3
2025-04-15 21:09:08,967 - INFO - Player 0, Action 2, Total tokens 6, Next player 0
2025-04-15 21:09:08,986 - INFO - Player 1, Action 2, Total tokens 9, Next player 1
2025-04-15 21:09:09,001 - INFO - Player 2, Action 77, Total tokens 9, Next player 2
2025-04-15 21:09:09,017 - INFO - Player 3, Action 38, Total tokens 2, Next player 3
2025-04-15 21:09:09,030 - INFO - Player 0, Action 1, Total tokens 7, Next player 0
2025-04-15 21:09:09,044 - INFO - Player 1, Action 34, Total tokens 7, Next player 1
2025-04-15 21:09:09,058 - INFO - Player 2, Action 1, Total tokens 10, Next player 2
2025-04-15 21:09:09,074 - INFO - Player 3, Action 25, Total tokens 4, Next player 3
2025-04-15 21:09:09,087 - INFO - Player 0, Action 25, Total tokens 9, Next player 0
2025-04-15 21:09:09,100 - INFO - Player 1, Action 29, Total tokens 9, Next player 1
2025-04-15 21:09:09,114 - INFO - Player 2, Action 34, Total tokens 9, Next player 2
2025-04-15 21:09:09,127 - INFO - Player 3, Action 0, Total tokens 5, Next player 3
2025-04-15 21:09:09,140 - INFO - Player 0, Action 34, Total tokens 7, Next player 0
2025-04-15 21:09:09,153 - INFO - Player 1, Action 1, Total tokens 10, Next player 1
2025-04-15 21:09:09,165 - INFO - Player 2, Action 34, Total tokens 6, Next player 2
2025-04-15 21:09:09,176 - INFO - Episode 8/1000, Reward: [-7.000000000000012, 29.800000000000004, -0.20000000000001106, 9.999999999999995], Steps: 267, Epsilon: 0.010, Avg Loss: 3124723910449187249979392.0000
2025-04-15 21:09:09,182 - INFO - Player 1, Action 50, Total tokens 1, Next player 1
2025-04-15 21:09:09,198 - INFO - Player 2, Action 50, Total tokens 1, Next player 2
2025-04-15 21:09:09,212 - INFO - Player 3, Action 50, Total tokens 1, Next player 3
2025-04-15 21:09:09,224 - INFO - Player 0, Action 50, Total tokens 1, Next player 0
2025-04-15 21:09:09,239 - INFO - Player 1, Action 50, Total tokens 2, Next player 1
2025-04-15 21:09:09,254 - INFO - Player 2, Action 50, Total tokens 1, Next player 2
2025-04-15 21:09:09,268 - INFO - Player 3, Action 50, Total tokens 1, Next player 3
